id	url	title	abstract	subject
70052	http://scholarworks.montana.edu/xmlui/handle/1/6911	Cake-o-rama	"Using cakes as subject matter is a continuation of the food imagery I have drawn from in the past. Party cakes, especially, represent an excessive consumption at luxurious, festive gatherings. In a larger context, the cakes allude to a delirious atmosphere paralleling the vacant mentality promoted by the mass media in our culture. I direct this criticism through my work by creating the cakes with ""flavors"" - specific popular belief systems that ""decorate"" the cakes with satirical commentary. Thus, the super-saturated tiered cake with candle-crown and banner embodies the superficial idealization of a pageant queen. Because their hats are alike, the Pope and a Klansman share a cake in an uncomfortable stasis of competing ideologies. The decorative dome atop the Capitol transforms into a hovering U.F.O., suggesting a recent or imminent invasion. The humor in my work serves as an important vehicle for conveying more serious ideas. I question peoples' blind reliance on established beliefs and obsolescent attitudes. My scope ranges from ancient religious adoration to the deification of certain contemporary institutions. I have chosen to work with both prints and sculptures due to my eclectic technical background."	['ores', 'environmental sciences', 'minerals', 'group 13 elements', 'geology', 'light metals', 'geology, economic', 'natural history', 'physical geology', 'physical sciences', 'earth sciences', 'science', 'aluminum', 'metals', 'chemical elements']
70053	http://scholarworks.montana.edu/xmlui/handle/1/6924	Classroom algebra instruction and the learning structure of algebra	This research consists of a qualitative study of the behavior and discourse of Native American students who participated in two consecutive, intensive, beginning level-algebra classes at a western state university. The records of students' test responses and of their discourse related to the specific mathematical content of the course were analyzed in order to infer the types of mathematical meanings that the students were capable of assigning to the algebraic topics under study. Transcripts of classroom lectures were analyzed to determine the levels of mathematical conceptualization of the subject matter that was presented to the students. This information was used to assess the effectiveness of the particular classroom learning environment and to provide recommendations for the development of a model of effective classroom learning. A group of students in the first class were found to utilize a type of classificatory recognition system that allowed them to correctly manipulate algebraic symbols through rote memorization or by referencing master examples. The students in the second class were more capable of producing mathematically correct work than the first group of students but were not able to develop an appropriate level of mathematical conceptualization for ideas associated with algebraic equations. A model of classroom algebra learning was developed that postulates the following guidelines for effective classroom learning and instruction. It is necessary to (1) identify the levels of mathematical conceptualization of the intended subject matter, (2) provide an appropriate instructional match between the existing levels of the students' mathematical knowledge and the objects of study, and (3) use guided instructional activities that promote the active participation of the students in the learning environment. A model of participatory learning and a mathematical analysis of the learning structure of algebra were developed to address the implementation of the above guidelines.	['algebra', 'mathematics', 'students', 'science', 'college students', 'persons']
70054	http://scholarworks.montana.edu/xmlui/handle/1/7046	Evaluation of assembly routines with multitasking execution in a physical robotic cell	This research covered the development of multitasking execution programs and evaluation of twelve assembly sequences, in terms of efficiency and effectiveness, applied to a robotic cell under two software control methods. The assembly sequences were defined via analytical methods and verified later with a physical simu I at ion. The analytical methods used to define the sequences were the SPT rule, the LPT rule and the Branch and Bound algorithm. The software control methods were a single task execution program, and a multitask execution program. The single task execution programs performed all the activities in a sequencial mode. The multitask execution program allowed two activities to run simultaneously. The physical simulation was performed in a robotic cell containing two TeachMover robot arms, a central assembly area, and two bin cells built with Fischertechnik components. The part assembled was a representation of a circuit board with four microchips made of machinable wax. The control software was coded using ARMBASIC for the robot arms and TurboBASIC for the main program. The analytical results showed that using a single robot, the sequence with the best completion time was generated with the Branch and Bound algorithm. Also, this result was verified with the physical simulation that generated the best completion time using the Branch and Bound algorithm. Using two robot arms, the analytical results showed that the Branch and Bound algorithm under a multitask execution mode generated the best assembly sequence. In this case, the physical simulation showed different results. The best sequence found with the physical simulation was an adjusted sequence, running under a multitask execution mode, that removed the physical conflicts to avoid collisions in the assembly area. The physical interference could not be observed by the analytical methods. Therefore, the use of physical simulation to evaluate robotic motions is recommended.	['robotics']
70055	http://scholarworks.montana.edu/xmlui/handle/1/7071	The effect of learning style of Native Americans on achievement in academic subject areas in Montana tribal colleges	Because Native Americans have had difficulties in conventional college settings resulting in wide-spread attrition, this study investigated the effect of learning styles on achievement in subject areas of Native Americans in Montana tribal colleges. The Canfield Learning Style Inventory was administered to 693 students. A one-way analysis of variance was used to investigate the differences in achievement depending on learning style in each of eight subject areas of Liberal Arts, Science, Mathematics, Business, Vocational, Native American Studies, Developmental, and Physical Education. Tukey a priori post tests were performed on all significant differences. Significant differences at the .05 level were found in all eight subject areas. A total of 39 significant differences were found. These differences suggest that learning styles contribute to the success of the Native American student in all subject areas. Native American students should be made aware of learning style strengths, and should receive counseling on learning strategies. Instructors should use a variety of teaching methods. Overall conclusions suggest that since most students can learn, changes need to be made to teaching-learning methods, grading, and staff development. Areas for further research include similar studies with other ethnic and age populations, replication using larger samples in mathematics and science, and use of results along with learning strategies to counsel students to see if such counseling would produce better achievement.	['culture', 'performance', 'ethics', 'academic achievement', 'fortune', 'learning and scholarship', 'students', 'intellectual life', 'humanities', 'conduct of life', 'civilization', 'college students', 'auxiliary sciences of history', 'philosophy', 'success', 'persons']
70056	http://scholarworks.montana.edu/xmlui/handle/1/7089	Perplexities and immediate proximity	"Painting provides me with a structure to address perplexities found within my reality. My artistic vision resides neither in an optimistic or pessimistic point of view; rather, it is rooted in the belief that one is held in limbo, suspended between two points of reference. The extremes of history and the future, bridged by nothing more than one’s continually evolving existence, have the potential to act as obstacles to one’s reality. I have found myself at an immediate proximity to reality. The significance of the creative act is found in the resulting object which satisfies the desire to establish an equilibrium between history and the future. The diverse processes and materials incorporated within my work play a vital role in exploring peculiar circumstances which are a part of my reality. The use of geometry, painted passages and objects creates a dynamic dialogue. This dialogue acts as a means of linking together contrasting elements found within the paintings. The four paintings ""Light,"" ""Breathing,"" ""Thought,"" and ""Pulse Mechanism,"" utilize geometry and physical objects to establish the mechanics of a theoretical machine. The tar covered gear system of ""Light Mechanism,"" and the tar covered bicycle wheel of ""Breathing Mechanism"" are metaphorical symbols for movement within these mechanisms. The plausibility of these works is dependent upon the integrity of particular elements working together to create a theoretical machine."	['culture', 'arts', 'communication', 'sociology', 'geometry', 'mathematics', 'visual communication', 'learning and scholarship', 'art', 'social sciences', 'intellectual life', 'humanities', 'science', 'civilization', 'auxiliary sciences of history', 'painting', 'sculpture', 'graphic arts']
70057	http://scholarworks.montana.edu/xmlui/handle/1/7094	History of navigation on the Yellowstone river.	In the mass of literature connected with the fur trade and exploration and settlement of the region now comprising Montana, the Missouri River as a route and a means of travel has received ample recognition, but its great tributary, the Yellowstone, has fared less well. It is little realized that travel on the Yellowstone River, from the days of the fur-trader to the coming of the railroad, played a very significant part in the history of the region. The Yellowstone was important first in exploration, and then in the fur trade, and finally was the decisive factor in the ability of the United States Army to open up one of the last remaining areas in the Northwest for settlement and peaceful pursuits.	['history']
70058	http://scholarworks.montana.edu/xmlui/handle/1/7219	Essence	As a metalsmith I try to acknowledge in my own work the history and technical requirements which are inherent in the process. I work with flower motifs in response to the previous traditions of metalsmithing as well as my own fascination with the botanical world. The scientific study of plants, roots, genetics, soils, and plant structures is also an interest of my siblings. I am intrigued with the visual and sensual qualities of flowers. The fascination I have with flowers is longstanding and is matched by my love of adornment and decoration.	['life sciences', 'biology', 'natural history', 'science', 'botany']
70059	http://scholarworks.montana.edu/xmlui/handle/1/7220	The common experience	"My work originates from youthful experiences focusing on how they have formed and shaped me and the way I view the world around me. The sculptures evolved out of a period of self examination and a realization that these experiences are not unique to myself only, but are shared by a great number of people. When—these experiences are multiplied by the number of people who have felt them, they affect the world as a whole as we pass them along generation to generation. My personal role as an artist is to use the three dimensional presence of sculpture to communicate these experiences to the viewer. Use of the figure is important to me because it provides the viewer with access to the work and changes the question from ""What is it?"" to ""What is this about?"". The figure draws the viewer in, and with the addition of other visual clues, such as broken glass or cast objects, forms the composite story. The viewers are then able to form associations with the work through references to their own experience."	['philosophical anthropology', 'philosophy', 'theological anthropology', 'science', 'theology', 'humanities', 'christianity', 'auxiliary sciences of history', 'religions', 'philosophy and civilization', 'eschatology', 'biology', 'psychology', 'ability', 'soul', 'ontology', 'future life', 'civilization', 'thought and thinking', 'life sciences', 'memory', 'religious thought', 'life', 'civilization--philosophy', 'intellectual life', 'educational psychology', 'culture', 'intellect', 'learning and scholarship', 'human biology', 'religion', 'theology, doctrinal']
70060	http://scholarworks.montana.edu/xmlui/handle/1/7269	Embrace	"The child says ""Tell me a story from your real life."" And that is all one can really do. First there was the egg, then the pulse and rhythm. The egg spoke of procreation and fertility. The inside of the egg spoke of generation and synapsis. Drawings made with eyes closed followed closely. Reams of paper unfurled through veils of tears, marked by an unsteady heart searching for light, these blind drawings. Rowers bloomed out of darkness and birth was vulnerability and immense power all at once. At the moment of birth all present understood death, and how we pass through both thresholds and sometimes wait on the edge, holding tight. Prayers followed, prayers for survival, growth, generation. Gold papers cut ever so gently, quietly, each one a specific prayer for a specific child. In the meantime there were angels, fallen angels, earthly angels, guardian angels, oceanic angels. They came with fragile skin, strong wings, and empowering souls. They brought hope from ancestors and strangers and some danced with an awkward grace. The milk flowed and the child opened her mouth to the sky. Momentum caught and the wheel of life began to turn once again."	['culture', 'arts', 'communication', 'sociology', 'visual communication', 'learning and scholarship', 'art', 'social sciences', 'intellectual life', 'humanities', 'civilization', 'auxiliary sciences of history', 'painting', 'sculpture', 'graphic arts']
70061	http://scholarworks.montana.edu/xmlui/handle/1/7280	Sanctuary	"Human beings have a long and rich history of creating sacred places. From Anasazi kivas to Gothic cathedrals, man has built an environment to suit his spiritual needs. For a lot of people, the ancient traditions are still a powerful source of inspiration, but for some, although still valuable, they lack a modern perspective. Joseph Campbell, an expert on mythology, said, ""We in the West have named our God; or rather, we have had the godhead named for us in a book from a time and place that are not our own."" In my sanctuary I am attempting to create a space for our own time, based on what I perceive our needs to be. In this sanctuary, the accent is on experience, attained by active exploration of the space. Joseph Campbell said people need to seek out their ""own experience: not [have] faith in someone else’s."" This sanctuary requires the participant to physically search the space with a small flashlight for objects, textures and images that allude to the mystery of life on earth, and beyond. The limited length of the flashlight beam demands a closer scrutiny of the space and increases the intimacy within the structure. One cannot merely shuffle along a traditional museum wall and view the area. Our culture has transformed us into passive viewers and insatiable consumers. We watch television, listen to the radio, watch sports with religious devotion, and passively glide through galleries and museums, consuming information, but gaining no experience. However, in this environment, the idea of the traditional viewer is obsolete."	['culture', 'arts', 'spirituality', 'learning and scholarship', 'art', 'intellectual life', 'humanities', 'religion', 'civilization', 'auxiliary sciences of history', 'philosophy', 'sculpture']
70062	http://scholarworks.montana.edu/xmlui/handle/1/7368	Hybrid symbolism	I use the images of tools because they are versatile and visually interesting. An object such as a hammer, saw, or wrench is interesting not only because of its own formal elements, but also because these familiar forms clearly allude to other things such as human figures, weapons, vehicles, or animals. For example, in my canoe sculpture, I construct an object that is identifiable as both a wrench and a snake. By combining formal elements in this way, I create a hybrid meaning that presents a new symbolism to the viewer. My vocabulary consists of religious icons that I have retrieved from my past. Raised in a devoutly religious household, I have a firm knowledge of numerous biblical images and stories. These images have such historical significance and symbolism that when altered they do not lose their meaning, but rather create a hybrid meaning. For example, in “Tunnel,” in order to emphasize the peculiar relationship between luck and religion, I juxtapose religious symbols with symbols of luck. I find luck to be an interesting concept especially in relation to religion. I created a new religious icon by combining the religious acronym “INRI,” with the image of the four leafed clover. The position of the symbols on top of a ladder is not only difficult or seemingly dangerous to reach, but also implies the involuntary use of a tool, in this case the shovel, if the ladder is used.	['culture', 'arts', 'spirituality', 'learning and scholarship', 'art', 'intellectual life', 'humanities', 'religion', 'civilization', 'auxiliary sciences of history', 'philosophy', 'sculpture']
70063	http://scholarworks.montana.edu/xmlui/handle/1/7371	The contributions of Eva Hesse and Lynda Benglis on contemporary sculpture and how they have influenced my work	My thesis proposes that Eva Hesse and Lynda Benglis, by employing unique and original approaches to materials and processes, redefined sculpture and established infinite possibilities to creating three-dimensional objects. I will juxtapose the Minimal and Post-Minimal movement, and will illustrate the impact that Hesse and Benglis had on American art. These artists depended on process and innovative materials as intrinsic components in their work and thus introduced new approaches to creating abstract art. My work will also be discussed as it is inspired by the work of Eva Hesse.	['culture', 'arts', 'learning and scholarship', 'art', 'intellectual life', 'humanities', 'civilization', 'auxiliary sciences of history', 'sculpture']
70064	http://scholarworks.montana.edu/xmlui/handle/1/7373	Stories	I use imagery and scale that is toylike. This focuses the viewer on the story and invites a special intimacy with the piece. When a viewer pulls the ring articulating a sculpture or laughs at the playful nature of a composition, that viewer is no longer merely an observer. The sculpture “Saint Behind the Glass,” the patron saint of metalsmiths, metalworkers, artisans and craftsmen is a composition expressing my gratitude after three years of study and asking for a blessing as I go forward. Each person who pulls the ring is blessed. Being a metalsmith influences the scale and sense of preciousness in my work. From this training I am accustomed to working small and using select materials. In accenting my work I like to explore the concept of value by mixing materials such as silver and semiprecious stones with objects having sentimental value, i.e. china doll pieces, pet tags or master links from a motorcycle. I use carvings to bring the parts together and make the sculpture whole. Apollinaire called assemblage sculpture a visual poetry, but I feel compelled to add words, to make my visual poem a ballad. The text is used to complement the sculpture rather than explain it.	['language and languages', 'philosophical anthropology', 'animals', 'industrial arts', 'electrical engineering', 'religions', 'philosophy and civilization', 'eschatology', 'engineering', 'ontology', 'language arts', 'civilization', 'hominids', 'cybernetics', 'intellectual life', 'arts', 'electronics', 'mammals', 'physical sciences', 'oral communication', 'theology, doctrinal', 'rhetoric', 'eloquence', 'recursion theory', 'mathematics', 'science', 'organisms', 'theology', 'christianity', 'auxiliary sciences of history', 'oral interpretation', 'communication', 'future life', 'oral reading', 'occupations', 'religious thought', 'life', 'civilization--philosophy', 'anthropology', 'logic, symbolic and mathematical', 'religion', 'information theory', 'sculpture', 'philology', 'meaning (psychology)', 'humanities', 'arithmetic--foundations', 'apes', 'primates', 'psychology', 'metazoa', 'social sciences', 'ethnology', 'vertebrates', 'technology', 'culture', 'chordata', 'sociology', 'bilateria', 'reading', 'algebra', 'machine theory', 'theological anthropology', 'science--philosophy', 'number theory', 'biology', 'handicraft', 'soul', 'dynamics', 'art', 'mathematics--philosophy', 'life sciences', 'system theory', 'control theory', 'human beings', 'life (biology)', 'algorithms', 'recursive functions', 'storytelling', 'authorship', 'mechanics, analytic', 'learning and scholarship', 'human biology', 'elocution', 'philosophy']
70065	http://scholarworks.montana.edu/xmlui/handle/1/7434	"""Building castles in the air"" : Andreas Wormser, immigrant locator and land developer"	Andrew Wormser was the father of Dutch communities in southwestern Montana, and his promotion of immigrant settlement in the West contributed to the establishment of Dutch communities throughout the Intermountain area. Transformed from an idealistic missionary into a immigrant locator and pioneer real estate developer, Andrew's colonization attempts were choreographed by his family's heritage, and complicated by a lifestyle that created illusions of grandeur. Andrew attempted to secure a place in America's upper class by creating a personal fortune from his development schemes in Montana, but he failed to achieve his goals when he disregarded the economic and environmental realities of the frontier. Andrew's failed development schemes, however, are turned into a success when his dream of empire is redefined as a lasting imprint on the human and physical landscape of the Intermountain West. My research of Andrew Wormser's life and entrepreneurial activities consisted of an analysis of archival material, government documents, primary and secondary sources, personal interviews, and on site visits to Wormser City and Big Timber, Montana, and Wenatchee, Washington. The Montana Historical Society Library; Merrill G. Burlingame Special Collections at Montana State University, Bozeman; Hope College Archives and the Heritage Collection, Holland, MI; and Heritage Hall and Colonial Origins Collection of the Christian Reformed Church, Calvin College, Grand Rapids, MI, proved very valuable to my research. My study brought to light how Andrew's life and career was a microcosm of Dutch American history, and that he followed the leadership role of influential religious and civil leaders within the Dutch community of his day. The paper also challenges a Frontier Myth that insists that life in the West promotes progress, success and opportunity all leading to economic gain. Andrew Wormser's life, while sharing some of the accepted components of the Myth, actually suggests a variant of the Frontier Myth that promotes a stronger character, and accepts a spiritual wealth gained from survival within the framework of trial and error. Along with spiritual wealth, a key ingredient of a revised myth is the realization and acceptance of environmental limitations that make up the arid Intermountain West.	['persons', 'immigrants']
70066	http://scholarworks.montana.edu/xmlui/handle/1/7436	Fin de siecle	This body of work is a synthesis of images from primitive cultures, history and real-life experience. These works are the physical manifestation of a personal aesthetic which promotes looking at the past to reflect on contemporary society. These works do not have any concrete message or meaning but are loaded with a number of possibilities which usually allow the spectator to arrive at some conclusion. In order to stage the most interesting set of possibilities I use devices like paradox and irony. These devices seem to form the core of many religions and forms of mysticism because they attempt to explain the unknowable (knowledge of God, life after death, etc.) with the spectacular and impossible. The best examples of this are from Christianity: Christ is dead but alive in everyone, his mother was a virgin but gave birth.	['culture', 'arts', 'spirituality', 'learning and scholarship', 'art', 'intellectual life', 'humanities', 'religion', 'civilization', 'auxiliary sciences of history', 'philosophy', 'sculpture']
70067	http://scholarworks.montana.edu/xmlui/handle/1/7564	Story line	"I come from a family of great story tellers. As a result, when I think of family members, it is not of their physical characteristics but of the stories that are told by them and about them. This series of sculptures and drawings are portraits in which the characteristics of the persons represented are constructed out of events in their lives, rather than from their physical attributes. These works recount both my earliest and most recent memories. I begin each sculpture by creating a symbol intended to represent a family member. This symbol is derived from a long process of researching the subject’s background (place of birth, important experiences, etc.). This information is condensed into a form, often a common object, which I feel fully summarizes the life of the subject. In a sense, the created symbol is like an advertising logo for the subject, an icon that gives the viewer a visual depiction of the essence of the subject. Advertising logos have in fact influenced my approach to the extent that some of the symbols used are adaptations from actual logos. For example, the eyes on the piece ""Myra"" are taken from the CBS television logo. Once the symbol is realized, I construct it into an object. The surface of this object is then covered with a language of other symbols and patterns which both elaborate and further describe the story of this person. The patterns on the sculptures act both as a visual ground to hold the symbols in place and as a descriptive backdrop. The descriptive function of the pattern is one which reiterates the theme of the piece, or one which describes a more specific aspect of the subject. For example, the pattern of cascading lines on the sculpture, ""Myra"" form the name Myra written over and over again. These lines are fragmented into shapes which represent droplets of water, and these in turn, relate to the overall form of the sculpture, a watering can. In ""House of Fire"" a work about my paternal grandfather, a maze-like pattern on one side of the work surrounds icons depicting significant concerns of his. The framework connecting these symbols represents the ambivalence that my grandfather brought into the events of his life."	['language and languages', 'philosophical anthropology', 'animals', 'industrial arts', 'electrical engineering', 'religions', 'philosophy and civilization', 'eschatology', 'engineering', 'ontology', 'language arts', 'civilization', 'hominids', 'cybernetics', 'intellectual life', 'arts', 'electronics', 'mammals', 'physical sciences', 'oral communication', 'theology, doctrinal', 'rhetoric', 'eloquence', 'recursion theory', 'mathematics', 'science', 'organisms', 'theology', 'christianity', 'auxiliary sciences of history', 'oral interpretation', 'communication', 'future life', 'oral reading', 'occupations', 'religious thought', 'life', 'civilization--philosophy', 'anthropology', 'logic, symbolic and mathematical', 'religion', 'information theory', 'sculpture', 'philology', 'meaning (psychology)', 'humanities', 'arithmetic--foundations', 'apes', 'primates', 'psychology', 'metazoa', 'social sciences', 'ethnology', 'vertebrates', 'technology', 'culture', 'chordata', 'sociology', 'bilateria', 'reading', 'algebra', 'machine theory', 'theological anthropology', 'science--philosophy', 'number theory', 'biology', 'handicraft', 'soul', 'dynamics', 'art', 'mathematics--philosophy', 'life sciences', 'system theory', 'control theory', 'human beings', 'life (biology)', 'algorithms', 'recursive functions', 'storytelling', 'authorship', 'mechanics, analytic', 'learning and scholarship', 'human biology', 'elocution', 'philosophy']
70068	http://scholarworks.montana.edu/xmlui/handle/1/760	Looking Back in Anger: Why Western History Has No Future	This paper examines the historical and cultural development of the western history and western historiography of the United States.	['history']
70069	http://scholarworks.montana.edu/xmlui/handle/1/7696	Fear and desire : miscegenation in the postbellum South	"In 1863, a pamphlet, ""Miscegenation: The Theory of the Blending of the Races, Applied to American White Man and the Negro,"" gave birth to an idea: ""free"" black men sexually desired white women. This idea eventually developed into an ideology and translated into southern white fears of miscegenation. This thesis examines the medium of popular literature and its influence on this ideological development in southern culture. Two southern authors wrote prolifically about miscegenation: Thomas Dixon, whose writings exacerbated white fears, and William Faulkner, whose writings exposed those fears as a negative underpinning of southern culture. My study is not exclusive to literary theory; it combines historical and literary analyses to show how an ideology affected southern culture. I focus on Dixon's writings from 1903 to 1912 and Faulkner's from 1931 to 1936 and argue that both authors accurately captured the fears' effects. A bulk of my study concentrates on Mississippi; however, it devotes portions to Dixon's native North Carolina and the South as a whole. My major objective is to analyze the evolution of miscegenation from idea to ideology: how white southern culture perceived miscegenation and how fears of miscegenation endured and changed, if they changed at all."	['history']
70070	http://scholarworks.montana.edu/xmlui/handle/1/7723	Netoracle, an intelligent information agent	Searching the World Wide Web today is comparable to giving a librarian a list of words and expecting him to find a set of documents that exactly answer your request. Because so little information is supplied, the librarian can only return partially satisfactory results. For example, some returned documents might be irrelevant or not enough relevant documents are found. There is no easy solution to producing a concise, valuable response to a query due to the enormous amount of information on the Web combined with the lack of homogeneity among Web pages. This thesis addresses this problem and provides a prototype of a search tool that exhibits some intelligent behavior. A number of improvements to the current state of the art in search engines are suggested.	['physical instruments', 'philosophical anthropology', 'physics', 'decoration and ornament', 'industrial arts', 'electrical engineering', 'religions', 'philosophy and civilization', 'training', 'eschatology', 'engineering', 'ontology', 'civilization', 'cybernetics', 'self-organizing systems', 'engineering models', 'intellectual life', 'cognitive science', 'manual training', 'arts', 'electronics', 'logic', 'intellect', 'computer systems', 'physical sciences', 'theology, doctrinal', 'recursion theory', 'mathematics', 'science', 'theology', 'aesthetics', 'christianity', 'auxiliary sciences of history', 'operations research', 'future life', 'occupations', 'bionics', 'religious thought', 'life', 'civilization--philosophy', 'electromechanical analogies', 'logic, symbolic and mathematical', 'religion', 'logic machines', 'artificial intelligence', 'scientific apparatus and instruments', 'electronic systems', 'system analysis', 'learning ability', 'humanities', 'arithmetic--foundations', 'associations, institutions, etc', 'schools', 'art objects', 'psychology', 'miniature objects', 'computers', 'vocational education', 'industrial engineering', 'electronic apparatus and appliances', 'technology', 'culture', 'public institutions', 'mathematical models', 'object (aesthetics)', 'biophysics', 'systems engineering', 'algebra', 'machine theory', 'education', 'simulation methods', 'theological anthropology', 'models and modelmaking', 'science--philosophy', 'number theory', 'science--methodology', 'research', 'biology', 'ability', 'handicraft', 'soul', 'dynamics', 'digital computer simulation', 'art', 'decorative arts', 'mechanics', 'mathematics--philosophy', 'life sciences', 'system theory', 'control theory', 'electronic data processing', 'algorithms', 'recursive functions', 'mechanics, analytic', 'bioengineering', 'learning and scholarship', 'human biology', 'research--equipment and supplies', 'medical sciences', 'philosophy', 'computer simulation']
70071	http://scholarworks.montana.edu/xmlui/handle/1/7810	Stages of change of exercise behavior : relationships with other health behaviors	"The Stages of Change Model has been useful in explaining how people change health behaviors. Although this model has been used in numerous investigations to examine how people change single health behaviors, few researchers have used this model to investigate the change process when multiple behaviors are involved. The purpose of this study was to determine if the stages of exercise adoption were associated with other health behaviors. The health behaviors included in this study were cigarette and smokeless tobacco use, seat belt nonuse, alcohol use, and nonregular use of stress management practices. The researcher hypothesized that respondents in the later stages of exercise adoption would practice more healthful behaviors than respondents in the earlier stages. Survey research was conducted, using a sample of 1,896 university employees, to obtain the demographic, socioeconomic and behavioral information used in this study. The survey response rate was 68%. Logistic regression analysis was used to determine if stage of exercise predicted the presence of each of the health behaviors while controlling for demographic, socioeconomic, and other health behavior variables. Respondents in the later stages of exercise adoption were less likely to be cigarette smokers, more likely to use their seat belt regularly, and more likely to use regular stress management practices than respondents in the earliest stage of exercise. Hence, encouraging individuals to become more involved in exercise could indirectly influence other lifestyle behaviors. Exercise has been found to have therapeutic effects in relation to a variety of chronic diseases and could be a possible ""gateway"" behavior towards healthier lifestyle choices."	['life sciences', 'physiology', 'exercise', 'biology', 'health', 'medicine', 'human biology', 'science']
70072	http://scholarworks.montana.edu/xmlui/handle/1/7835	The Eastern foundations : Near Eastern influence on the Ionian Presocratics and the transmission of Eastern religious ideas to Ionia	In the Ionian town of Miletus, at the beginning of the sixth century B. C. E., Thales emerged as Greece's first philosopher. After Thales came Anixamander and Anaximenes of Miletus, Xenophanes of Colophon, and Heraclitus of Ephesus. As a group, these philosophers are the Ionian Presocratics. In Early Greek Thought and the Orient. M. L. West showed similarities between early Greek philosophy and Near Eastern religious ideas. But West’s work is not widely accepted. It also raised more questions than it answered. How were Near Eastern ideas transmitted to Ionia? How do they fit into Near Eastern concepts? How was Ionia different from the rest of the Greek world? Strong Near Eastern influence on Ionian Presocratic philosophy must have come from consistent contact with the Near East. Similarities in the ideas of different cultures are not evidence of a transmission of ideas: all that this shows are parallels. To go beyond parallels requires pinpointing the routes of transfer. The Archaic ivory carver is singled out as a medium of transfer for religious ideas. Ivory carvers had a knowledge of both Near Eastern and Greek religion. As ivory carvers traveled throughout the religious centers of the Aegean, they spread Near Eastern religious ideas to Greece. The transfer of the Phoenician alphabet to Greece demonstrates a transfer of ideas. The transfer of the alphabet shows both that there was an intimate level of contact between Greeks and Phoenicians, and that the two peoples communicated complex knowledge effectively, Ionia's cultural and political context exposed it to Near Eastern ideas. The author argues that Ionia adopted Anatolian religion, making it religiously part of the Near East. Ionia's elite families inter-married with the Lydian aristocracy thus closely connecting Ionia to Lydia. Also, political conquest by Lydia and Persia opened Ionia to Anatolian and Iranian culture. Near Eastern influence on Ionian Presocratics demonstrates that Greeks and people of the Near East communicated complex ideas. Transmission of Near Eastern ideas to Greece provides compelling proof that the foundations of Ionian Presocratic philosophy are Near Eastern.	['religion']
70073	http://scholarworks.montana.edu/xmlui/handle/1/7880	Life cycle	In my own work, I am attempting to portray a universal experience, allow for open interpretations, and yet still infuse my own personal viewpoint without basing my images on specific personal experiences. My thesis installation “Life Cycle” portrays the complex relationship between the cycles of nature and the material realities of an industrialized society. Although this is presented primarily as an antagonistic or parasitic relationship, there are also suggestions of a strange symbiosis, often explored through symbols from a variety of ancient belief systems. The sculptural installation has the structure of a natural and spiritual cycle that has a directional flow. The visual metaphors have multiple meanings and are used to refer to the three most significant stages of metaphysical being: birth, sexual union and death. The construction of the installation takes on the form of a mechanical simulacrum of the cycle between these three stages. By mechanically simulating life and its potential spiritual progress, I am questioning the validity and feasibility of spirituality by suggesting that spiritual progress may be likened to industrial progress, which is shown as a deterioration rather than a progression toward renewal and liberation. The individual forms in the installation are based on archetypal symbols, some derived from various mythological sources (lotus, serpent), and others based on direct contemporary experience (tubing, metallic surfaces, cartoon-like figures).	['culture', 'arts', 'learning and scholarship', 'art', 'intellectual life', 'humanities', 'civilization', 'auxiliary sciences of history', 'sculpture']
70074	http://scholarworks.montana.edu/xmlui/handle/1/7942	The far field	The “far field” is a place where the familiar merges with the unknown. It is a field where neglected cultivation melds into untamed ditches and brambles. It is here that the artificial commingles with the natural to create new forms and environments. All human making is a transformation of the natural world. The sculptures in this exhibition are the result of my interest in physically manipulating natural materials to create forms that retain and reflect the intrinsic qualities of the organic and the artificial. My intent with this work is to create forms that seem to span both the natural and manmade worlds.	['culture', 'arts', 'learning and scholarship', 'art', 'intellectual life', 'humanities', 'civilization', 'auxiliary sciences of history', 'nature', 'sculpture']
